fileName,rms_mean,rms_std,decreaseslope_mean,fluctuation_max,eventdensity_mean,zerocross_mean,zerocross_std,rolloff_mean,rolloff_std,brightness_mean,brightness_std,centroid_mean,centroid_std,spread_mean,spread_std,skewness_mean,skewness_std,kurtosis_mean,kurtosis_std,flatness_mean,flatness_std,entropy_mean,entropy_std,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,flux_mean,flux_std,lowenergy,novelty_mean,novelty_std,pitch_mean,pitch_std,chromagram_center_mean_1,chromagram_center_mean_2,chromagram_center_mean_3,chromagram_center_mean_4,chromagram_center_mean_5,chromagram_center_mean_6,chromagram_center_mean_7,chromagram_center_mean_8,chromagram_center_mean_9,chromagram_center_mean_10,chromagram_center_mean_11,chromagram_center_mean_12,chromagram_center_std_1,chromagram_center_std_2,chromagram_center_std_3,chromagram_center_std_4,chromagram_center_std_5,chromagram_center_std_6,chromagram_center_std_7,chromagram_center_std_8,chromagram_center_std_9,chromagram_center_std_10,chromagram_center_std_11,chromagram_center_std_12,key_mean,key_std,mode_mean,mode_std,hcdf_mean,hcdf_std,inharmonicity_mean,inharmonicity_std,chromagram_mean_1,chromagram_mean_2,chromagram_mean_3,chromagram_mean_4,chromagram_mean_5,chromagram_mean_6,chromagram_mean_7,chromagram_mean_8,chromagram_mean_9,chromagram_mean_10,chromagram_mean_11,chromagram_mean_12,chromagram_std_1,chromagram_std_2,chromagram_std_3,chromagram_std_4,chromagram_std_5,chromagram_std_6,chromagram_std_7,chromagram_std_8,chromagram_std_9,chromagram_std_10,chromagram_std_11,chromagram_std_12,loudness_mean,loudness_std,energy_mean,energy_std,perceptual_sharp_mean,perceptual_sharp_std,spectral_slope_mean,spectral_slope_std,spectral_var_mean,spectral_var_std
mix_within_quiet_2-12_5-6.wav,0.002247358,0.001858737,0.094416022,0.050479707,0.988354925,0.069009126,0.263872429,0.594666296,0.380972514,0.36728738,0.424071703,0.315129911,0.513841414,0.741515099,0.227077029,0.201192496,0.180063856,0.024996217,0.016338511,0.435087478,0.290153523,0.665832977,0.30729446,0.603116744,0.686331621,0.540441219,0.666439594,0.492820943,0.572536089,0.611333275,0.640055569,0.579591872,0.414450438,0.343344459,0.412038293,0.378986294,0.215507326,0.16513701,0.117909393,0.107198383,0.220075894,0.194739035,0.221045716,0.302539225,0.228931324,0.188464566,0.148669283,0.187440288,0.251561542,0.002203969,0.00251433,0.525658601,0.146730297,0.194976186,0.125817048,0.458603872,0.656536067,0.555897735,0.497666839,0.422711205,0.335853873,0.235916218,0.298767326,0.253632084,0.377327732,0.436849503,0.631401802,0.659117196,0.696226899,0.788753898,0.745373828,0.780280088,0.724780616,0.700541469,0.662264563,0.654816664,0.437610989,0.741281285,0.729664516,0.724660852,0.525172648,0.829194913,0.452077598,0.703240561,0.510697165,0.331214106,0.78065033,0.266884952,0.756453665,0.700674202,0.670198633,0.643499479,0.616278116,0.490904499,0.47506837,0.44951267,0.475368639,0.65848068,0.75652426,0.75850632,0.487609672,0.563628847,0.440578696,0.517253908,0.498425166,0.51683116,0.428489541,0.505505891,0.460112113,0.496773819,0.572581673,0.487381453,0.033405739,0.045223837,0.00225133,0.001855433,0.29613107,0.216762135,0.279456193,0.227272727,0.343726918,0.266669375
mix_within_quiet_2-6_3-12.wav,0.004494749,0.003951598,0.09914707,0.051291207,0.980777775,0.055433923,0.273344352,0.361713855,0.363530217,0.312494497,0.445890554,0.235638774,0.539953342,0.59588415,0.208745188,0.260107941,0.134433105,0.04589894,0.027344599,0.354007268,0.280594349,0.617199414,0.313340138,0.621054409,0.667343832,0.553412601,0.680574864,0.495194156,0.598258877,0.573127966,0.673002542,0.585989323,0.437319532,0.32365664,0.418908721,0.380728012,0.220597246,0.147129423,0.113417088,0.088230721,0.184069095,0.171899856,0.199624129,0.259821216,0.218206458,0.173904117,0.133258469,0.181289249,0.25586352,0.00402936,0.003999611,0.541310984,0.09774854,0.067563667,0.124462713,0.459858591,0.648017884,0.562168493,0.474965464,0.390814677,0.412726461,0.240851547,0.45065633,0.201763672,0.337361946,0.390475421,0.611807609,0.63742559,0.710215606,0.800350832,0.786110185,0.817448874,0.797207707,0.725320259,0.807487533,0.638349903,0.447364985,0.737471024,0.758094853,0.7803492,0.572679238,0.798050229,0.408890379,0.739470611,0.516405229,0.324657382,0.789826312,0.271589531,0.756109762,0.709836599,0.662881165,0.632411039,0.670734116,0.505334737,0.59504578,0.418420723,0.447377839,0.637837983,0.747239726,0.748007492,0.482993305,0.561794269,0.440206592,0.524127485,0.515800738,0.498956388,0.498821876,0.482327867,0.462879655,0.48975597,0.576161474,0.50924089,0.049322899,0.070998817,0.004504699,0.003960112,0.269045364,0.224505483,0.211480363,0.25,0.301297975,0.237859046
mix_within_quiet_2-6_3-6.wav,0.005170416,0.004760537,0.11606009,0.050091232,0.942160005,0.057733004,0.277754816,0.366147437,0.350363348,0.318773612,0.450954314,0.234248102,0.545360761,0.575480669,0.21383234,0.259871498,0.131872662,0.046912745,0.029956707,0.362809061,0.316134263,0.619883487,0.342575865,0.602212908,0.678633162,0.533181792,0.703093285,0.524864563,0.602489043,0.545405607,0.678995212,0.615524367,0.444843168,0.323949059,0.413093764,0.393615431,0.206423941,0.152815039,0.118029042,0.094553275,0.193718986,0.173945156,0.204330155,0.252931214,0.220526594,0.176077063,0.152535562,0.175782298,0.266475065,0.005232643,0.006482866,0.528002337,0.138004124,0.14138578,0.121544112,0.518037141,0.593459115,0.564269073,0.433528771,0.328503412,0.511548988,0.298434546,0.616939681,0.194606496,0.329552945,0.342295935,0.544837364,0.582615225,0.716394104,0.7847908,0.762840475,0.818064196,0.873894168,0.696265848,0.900655929,0.643390006,0.41344145,0.719895946,0.757540334,0.778528802,0.58248351,0.76871328,0.381514553,0.773160763,0.518032209,0.310431632,0.803760211,0.281580626,0.704034407,0.692126802,0.614019032,0.57733777,0.720338288,0.52571719,0.721815163,0.383435485,0.404275145,0.582184646,0.683454171,0.689748276,0.525991464,0.602620087,0.492970954,0.547473101,0.572257556,0.479954131,0.524159778,0.505032266,0.475957651,0.519480331,0.63358539,0.559587962,0.053327591,0.077039222,0.0051796,0.004785829,0.275905325,0.224879816,0.209969789,0.253787879,0.337853292,0.265742332
mix_within_quiet_2-6_4-12.wav,0.004439007,0.003719454,0.094674602,0.052517243,0.988354925,0.052205074,0.266834224,0.346982613,0.365221497,0.303311683,0.436172601,0.229994717,0.533292427,0.59349676,0.216427348,0.257229504,0.212392966,0.046805045,0.026489727,0.341687562,0.247516201,0.608247423,0.296118029,0.630480126,0.66355304,0.564536341,0.668316419,0.482251582,0.597161124,0.595122166,0.667429004,0.569125624,0.435822804,0.326056487,0.425705168,0.378011451,0.217608866,0.14910621,0.125969435,0.091573383,0.169697282,0.150632528,0.206545655,0.277172166,0.234293757,0.16635869,0.123212661,0.181096023,0.256663537,0.003501537,0.002930198,0.536364407,0.211845093,0.296023197,0.136779137,0.515775765,0.66047396,0.57412135,0.511099228,0.418271997,0.351964176,0.234119284,0.29489399,0.234739616,0.35886689,0.421660635,0.634786718,0.673947666,0.697106923,0.760508706,0.741485967,0.786915589,0.73786169,0.684000264,0.670212089,0.616624696,0.433941816,0.739266435,0.722590653,0.735409115,0.515964743,0.828420169,0.432048658,0.720737641,0.511606093,0.331740986,0.79630776,0.273440513,0.758371189,0.708835927,0.675403311,0.638805851,0.621672887,0.485086856,0.465383715,0.428295325,0.451988656,0.647188373,0.758004109,0.767086895,0.486158814,0.560528152,0.441422132,0.526336849,0.505540877,0.511083734,0.443682137,0.47178971,0.451321095,0.489929967,0.559022567,0.494032351,0.04840142,0.070487672,0.004444387,0.003721976,0.262816936,0.225955524,0.20694864,0.242424242,0.27467149,0.216984833
mix_within_quiet_2-6_4-6.wav,0.00490669,0.003852561,0.112583631,0.050198855,0.992245452,0.049811224,0.260568101,0.322320819,0.351349097,0.294254662,0.431220541,0.219303044,0.533633339,0.576497112,0.205539311,0.268044205,0.182926769,0.050384961,0.028106017,0.328863293,0.23773964,0.599036174,0.289277024,0.626924376,0.665556854,0.574975229,0.66881343,0.490650449,0.606059753,0.601784145,0.682149727,0.575737042,0.438979525,0.338963226,0.432836999,0.392380631,0.209654186,0.137245489,0.113536738,0.103985282,0.141434434,0.130349973,0.201549322,0.265481389,0.229284722,0.159771413,0.129229286,0.180269443,0.25544087,0.004033836,0.003269737,0.507509375,0.268521687,0.275752129,0.110237598,0.478088789,0.656574611,0.56478957,0.500544298,0.406235442,0.355644656,0.248245182,0.289218211,0.237470718,0.364723641,0.419957131,0.632238451,0.690867361,0.703945439,0.763740904,0.742960673,0.80562471,0.758552599,0.696496962,0.659254137,0.628815558,0.434242139,0.725741006,0.724254209,0.724771659,0.505635668,0.81951062,0.458395097,0.709838459,0.519868242,0.341068707,0.820315819,0.264325829,0.759600905,0.706824161,0.67193009,0.634819341,0.629562885,0.500179602,0.46966446,0.43749567,0.465615915,0.651072208,0.759362327,0.783340484,0.479959693,0.552362988,0.449360353,0.528693505,0.504989271,0.511908723,0.428793901,0.476555562,0.451890883,0.481172155,0.555173056,0.477348357,0.05077206,0.07521827,0.004911327,0.003862845,0.258890244,0.228962578,0.197885196,0.242424242,0.291127013,0.227955534
mix_within_quiet_2-6_5-12.wav,0.004277098,0.003708362,0.094952335,0.051546166,0.984464397,0.054561878,0.258347621,0.361576718,0.366683053,0.311058372,0.437326841,0.235978069,0.528026522,0.601410989,0.215696635,0.252747366,0.208981387,0.044900266,0.025922877,0.352059101,0.263514744,0.616162386,0.303628782,0.628732047,0.666278104,0.557711138,0.666293619,0.47991332,0.589887008,0.598747583,0.657451104,0.568731703,0.433677029,0.327498412,0.421532604,0.372279377,0.214437744,0.148550827,0.124468374,0.097118574,0.195401707,0.162961139,0.201045105,0.281943306,0.22230895,0.168292099,0.135191609,0.182373464,0.254006877,0.003449859,0.003005983,0.549979271,0.128273403,0.133566002,0.121711806,0.429395925,0.667559598,0.574108958,0.508018054,0.426527005,0.348771329,0.227630356,0.291437024,0.245652762,0.363717326,0.425943779,0.629140934,0.659746992,0.690121737,0.764975312,0.731469458,0.77434306,0.704481783,0.680880217,0.656518949,0.598101865,0.43033793,0.716145532,0.738491858,0.733731183,0.507198149,0.850397056,0.47213595,0.726887894,0.505879851,0.324813494,0.783927466,0.284265952,0.761435058,0.707720596,0.672630918,0.643591712,0.617375553,0.478958663,0.460721517,0.430720475,0.452918062,0.646728149,0.754192991,0.756784017,0.486132434,0.562491925,0.436684007,0.513105212,0.492467828,0.510671239,0.437138415,0.48958025,0.450072987,0.488479998,0.571282157,0.495167317,0.047827299,0.068573137,0.004284223,0.003705513,0.265917071,0.219453732,0.211480363,0.238636364,0.266745295,0.188835752
mix_within_quiet_2-6_5-6.wav,0.004370699,0.003734904,0.088190958,0.051036686,0.98057183,0.055228517,0.260986328,0.37015824,0.360377253,0.317127834,0.437326841,0.23960222,0.530504595,0.602147443,0.212681679,0.249272681,0.208640229,0.043746718,0.025319258,0.359879802,0.268843675,0.620646007,0.307240641,0.620716712,0.672720143,0.552345981,0.666693313,0.485012757,0.580980337,0.604460362,0.649586871,0.573841484,0.426078453,0.3342442,0.416156604,0.374781473,0.215442828,0.157973511,0.124751183,0.097299959,0.211198681,0.16991137,0.203871776,0.284017715,0.22685703,0.179259487,0.135289352,0.183726048,0.253871025,0.003774669,0.00360235,0.527755008,0.128487707,0.161256675,0.131698981,0.487508481,0.66343541,0.567398255,0.506954922,0.421436988,0.339601484,0.229651906,0.298142771,0.24797279,0.367123701,0.432358973,0.628106299,0.662720353,0.695181872,0.762409044,0.723521368,0.779980742,0.719309376,0.685486001,0.643427895,0.623957408,0.429985376,0.706350568,0.744096996,0.726307125,0.516191362,0.844431532,0.450248229,0.737796808,0.509615542,0.330394516,0.777955795,0.274590365,0.759923966,0.704812395,0.672651531,0.640199592,0.614325833,0.481329197,0.466867141,0.435059645,0.456683965,0.650151761,0.75301722,0.758300056,0.485552091,0.558280148,0.433806402,0.516787486,0.493433137,0.507866275,0.431482407,0.490941922,0.453708779,0.490741949,0.57596532,0.494872226,0.048630843,0.069252211,0.004377692,0.003739276,0.269355277,0.219126778,0.214501511,0.242424242,0.299514413,0.214694932
mix_within_quiet_3-12_4-6.wav,0.002580198,0.001910989,0.170888537,0.039311554,0.992363718,0.062000358,0.274797633,0.610196578,0.35475939,0.359152833,0.406795343,0.31753521,0.523453829,0.756349408,0.215432416,0.196247751,0.175896102,0.023451032,0.014259396,0.432368453,0.269959989,0.634035869,0.328983555,0.554637373,0.665925937,0.519283674,0.693326846,0.593736675,0.650705698,0.548618826,0.751926951,0.658890133,0.467119923,0.433632138,0.536313149,0.578989543,0.118030249,0.057355059,0.096905422,0.126697243,0.187194148,0.208544807,0.194047182,0.217977422,0.21668531,0.220528351,0.161202109,0.158209436,0.247878446,0.002914099,0.002918654,0.516896094,0.164296492,0.213095504,0.032650825,0.42054321,0.506812619,0.488995192,0.290712553,0.174937659,0.641955545,0.399733392,0.712989646,0.243974682,0.373393041,0.3319442,0.531674512,0.613469143,0.731757847,0.734293789,0.666620702,0.74148153,0.884480214,0.663282488,0.82991951,0.629834495,0.438211637,0.686461405,0.730728593,0.766609153,0.641118307,0.67830073,0.478976965,0.789801479,0.503807496,0.286722048,0.921300174,0.237760031,0.619298624,0.608299734,0.482026341,0.448724163,0.788044401,0.574504646,0.786450171,0.382097846,0.405240761,0.535836798,0.65953332,0.692161562,0.585160096,0.635229064,0.518770171,0.566473634,0.606236451,0.461639364,0.505872864,0.541027766,0.516901003,0.594037728,0.631378664,0.605281676,0.030978364,0.047796469,0.002581517,0.001944459,0.307879058,0.220083934,0.282477341,0.238636364,0.398803362,0.297599933
mix_within_quiet_3-12_5-6.wav,0.001592635,0.001783032,0.125186991,0.043864002,0.756791041,0.096730622,0.277244254,0.821773547,0.250597781,0.469021632,0.442390601,0.435437907,0.510086832,0.853984576,0.233705026,0.145083526,0.156024532,0.010988082,0.011863917,0.572636515,0.427994806,0.710059172,0.439838925,0.488707018,0.693541045,0.448257271,0.707976505,0.64269337,0.584394226,0.486129812,0.670555144,0.684200103,0.465828282,0.423991913,0.520062835,0.594952915,0.108629753,0.055190007,0.099157013,0.122097844,0.20647676,0.220684039,0.217546755,0.212924754,0.250688358,0.226756322,0.198572518,0.150469647,0.242821735,0.002134448,0.002833904,0.569977576,0.260947396,0.400593044,0.043808716,0.555233016,0.414063996,0.554119367,0.311446815,0.174554024,0.662936268,0.461541245,0.864723607,0.311385035,0.431603311,0.284261569,0.390233559,0.405592462,0.531075829,0.633754548,0.5611505,0.580333638,0.850120118,0.568921685,0.684593326,0.531434228,0.272223963,0.513084556,0.596175318,0.620217498,0.598323016,0.501943315,0.29111668,0.808096536,0.459179166,0.326881985,0.873623906,0.272739383,0.435476895,0.566938655,0.379159233,0.321576034,0.734200655,0.529340277,0.881866278,0.291975787,0.293156859,0.367395092,0.445107223,0.410116415,0.645700448,0.705873233,0.565159149,0.570082262,0.726817402,0.462051859,0.529130978,0.61837665,0.530874381,0.615149274,0.717244829,0.67335691,0.022594271,0.03375428,0.0015966,0.001772263,0.372122836,0.198538564,0.382175227,0.223484848,0.384706336,0.35988889
mix_within_quiet_3-6_4-12.wav,0.002941713,0.003422659,0.157815903,0.041788045,0.625487769,0.067340386,0.278373733,0.598463609,0.350380399,0.401639069,0.456762745,0.338936832,0.536938026,0.738033729,0.195307949,0.190490876,0.138407419,0.022157741,0.01797778,0.487716033,0.417501454,0.651634844,0.458370633,0.496493912,0.684546182,0.468960191,0.764034478,0.688983258,0.646053319,0.46481807,0.711451204,0.705118822,0.504286933,0.435135571,0.529571449,0.580503149,0.109731583,0.066156467,0.073921793,0.107703669,0.247960988,0.220816605,0.21501039,0.205323526,0.215102701,0.247339424,0.194076339,0.155515002,0.25541068,0.003706878,0.005035478,0.600646353,0.25600502,0.282837162,0.065466799,0.641280375,0.410771711,0.579791057,0.276261594,0.166504535,0.728807182,0.492534613,0.893157289,0.303264934,0.447457798,0.252341966,0.320152385,0.392218394,0.434309915,0.518613565,0.420191597,0.490845835,0.787227596,0.516805335,0.634843879,0.358396774,0.246161078,0.400592087,0.541937369,0.570370253,0.580706337,0.42426238,0.279634597,0.697022188,0.411360501,0.328813877,0.865637403,0.311841376,0.380129245,0.545434646,0.290380828,0.253528676,0.759984659,0.513688541,0.894772087,0.210455942,0.236318274,0.270254313,0.328006552,0.340079535,0.630532386,0.704658794,0.531223255,0.544330894,0.739918031,0.46276685,0.555280505,0.531851282,0.496687089,0.614250294,0.724134718,0.686976497,0.032224575,0.052232353,0.002945688,0.003432143,0.342123169,0.209429132,0.30060423,0.242424242,0.419274494,0.330800264
mix_within_quiet_3-6_4-6.wav,0.003587093,0.003445279,0.160641124,0.041068876,0.891956293,0.057926825,0.286136039,0.518633897,0.328057363,0.367224484,0.431890745,0.299833292,0.53631427,0.69632062,0.173076635,0.212099717,0.110668114,0.027982448,0.018541567,0.441969135,0.341715481,0.631077289,0.400586867,0.524522755,0.676008058,0.485693886,0.728277492,0.640910838,0.647360167,0.503416242,0.733619212,0.688389013,0.482722503,0.426270759,0.529910285,0.578385141,0.116869296,0.05272373,0.079382172,0.109737769,0.222737341,0.214036815,0.203932893,0.210924431,0.211399703,0.233412038,0.176917012,0.15929365,0.260135309,0.004327913,0.005147526,0.576431681,0.258429329,0.327184224,0.026176645,0.423892478,0.454581896,0.545704655,0.271601637,0.152214123,0.69803693,0.458066549,0.83453131,0.26751847,0.415180256,0.28360097,0.410474719,0.489526624,0.572931945,0.597843035,0.517962684,0.603898814,0.853292367,0.580510433,0.732484909,0.464220731,0.348245064,0.517114256,0.659090739,0.690310734,0.606564807,0.568958616,0.405631632,0.703191903,0.459115541,0.302489409,0.896539587,0.260266289,0.490834967,0.576538845,0.366369124,0.330953042,0.784521049,0.543967198,0.860409574,0.27637,0.308184261,0.388430661,0.480583061,0.504079898,0.648232855,0.67582233,0.543775567,0.561244805,0.674276983,0.458394405,0.530323052,0.545882423,0.531905426,0.63860977,0.741052952,0.706634101,0.03729046,0.058592703,0.003590415,0.003474934,0.319008222,0.212769794,0.267371601,0.246212121,0.415460783,0.312597994
mix_within_quiet_3-6_5-12.wav,0.002740979,0.003417548,0.12766744,0.042168394,0.567560095,0.075180009,0.281023019,0.635765517,0.34613343,0.420340141,0.467783871,0.358435206,0.535877871,0.754929048,0.200115777,0.180118222,0.148385409,0.019687759,0.016958982,0.508613283,0.44401685,0.660312328,0.479401938,0.476043384,0.693590256,0.466072157,0.788784235,0.724791164,0.632236921,0.432892424,0.684292451,0.716790081,0.522727694,0.448111381,0.527529062,0.578469627,0.102013394,0.095224648,0.110817425,0.114997927,0.242809801,0.241515794,0.200372815,0.185557371,0.199537817,0.231581289,0.198409613,0.149675272,0.248587895,0.003519559,0.005071605,0.585147078,0.154291194,0.172999462,0.0750104,0.697812095,0.38442316,0.599916968,0.301433,0.183083057,0.739231149,0.52260206,0.918396976,0.34075705,0.467156406,0.232580203,0.251026651,0.31169421,0.350671018,0.493633056,0.39686443,0.420349869,0.758802102,0.451482435,0.594211724,0.34318549,0.20407657,0.333663157,0.432517291,0.425244962,0.568445033,0.335941636,0.143067222,0.694647723,0.385565144,0.362358547,0.85182488,0.323914827,0.31324519,0.531769229,0.264542952,0.217506618,0.733773232,0.504030426,0.910008996,0.18758558,0.196728009,0.199480958,0.227437621,0.22406645,0.588985085,0.727965686,0.529189086,0.511951433,0.799077716,0.46117187,0.562432946,0.560239181,0.475523527,0.54746473,0.632531066,0.572776262,0.030242744,0.050523112,0.002743486,0.003430792,0.355428866,0.203740527,0.317220544,0.242424242,0.406543489,0.34212721
mix_within_quiet_3-6_5-6.wav,0.002903854,0.003431215,0.132063293,0.043439539,0.606177864,0.073285269,0.27600755,0.620526143,0.33179358,0.420172419,0.461379703,0.352584632,0.532921247,0.744762825,0.182010494,0.183222822,0.133564383,0.020251182,0.016569847,0.508935642,0.428711597,0.661959373,0.469277969,0.480781073,0.694657522,0.457641196,0.760103573,0.699947573,0.615919418,0.452794867,0.681551747,0.707899948,0.500004635,0.437418451,0.523707664,0.585307823,0.104421297,0.078657291,0.109261979,0.120452425,0.215766067,0.226573744,0.205201076,0.186609393,0.21955859,0.228895048,0.202829769,0.153486125,0.242187759,0.003714516,0.005206877,0.580742269,0.319458964,0.471377777,0.057175539,0.627442114,0.391597448,0.582176672,0.300325306,0.179815307,0.720279153,0.509043944,0.904755383,0.32808699,0.458522227,0.246635511,0.292360947,0.342723744,0.403105749,0.526474792,0.437964676,0.469559014,0.787298883,0.476393291,0.619980974,0.411272362,0.227345137,0.36949158,0.488508719,0.484225856,0.559523384,0.368480857,0.208077457,0.737611911,0.409978931,0.358924073,0.849178895,0.320500326,0.345905618,0.535678101,0.291524826,0.244243901,0.734189103,0.510945346,0.901691212,0.212924593,0.222582384,0.244133837,0.289854823,0.280582737,0.610827095,0.718405209,0.543477883,0.533505009,0.778806215,0.464856823,0.558400187,0.574418329,0.494245139,0.576029115,0.676959818,0.617970591,0.031872077,0.051760077,0.002906898,0.003444851,0.352684395,0.20229868,0.311178248,0.242424242,0.399897199,0.348146834
mix_within_quiet_4-12_5-6.wav,0.00140511,0.001122095,0.163035379,0.043030632,0.891071341,0.08814642,0.270248281,0.845861567,0.196618784,0.430393016,0.387880708,0.414115688,0.486293833,0.878120245,0.233870873,0.152084297,0.148325618,0.011355686,0.010629715,0.516265797,0.291651734,0.691697676,0.338055062,0.537603544,0.697588657,0.510712829,0.632208397,0.537027717,0.596750975,0.631134646,0.692404062,0.617586533,0.41696374,0.468328073,0.554301687,0.575612039,0.112521096,0.08737398,0.075727416,0.117809391,0.185271038,0.181293084,0.22776861,0.244915105,0.235522968,0.212828936,0.128490783,0.143846278,0.230444115,0.00172305,0.0020531,0.525317052,0.333348513,0.423422596,0.054943092,0.545087392,0.584157207,0.489509493,0.392641661,0.271833639,0.389056679,0.331459447,0.345093957,0.323362465,0.410405293,0.428017077,0.666649636,0.697280374,0.76486873,0.777676715,0.796662951,0.769753089,0.741657696,0.760647781,0.764412631,0.789989665,0.500652878,0.78473023,0.743242737,0.777357415,0.588518744,0.789476403,0.403625797,0.772090308,0.517195996,0.290058952,0.896102635,0.268168019,0.731275747,0.671352449,0.620378014,0.577593972,0.672051041,0.580042794,0.540053043,0.534969306,0.548719261,0.677102883,0.805693771,0.8130631,0.472019542,0.54727268,0.465782547,0.49442381,0.498563068,0.512376217,0.447562717,0.527351844,0.463368045,0.493380892,0.470459293,0.428749132,0.021474012,0.03089339,0.001406345,0.001114639,0.342046882,0.197984565,0.36858006,0.207954545,0.41614511,0.340505973
mix_within_quiet_4-6_5-12.wav,0.002212399,0.001415643,0.178770425,0.04045865,0.992245452,0.059460675,0.271204667,0.667547662,0.354150636,0.346856668,0.391231726,0.317947765,0.506833503,0.787103563,0.210000095,0.195733745,0.166913449,0.022189784,0.012440572,0.40444939,0.210313567,0.623497834,0.297170491,0.575038239,0.667848245,0.559934721,0.64231197,0.548638635,0.640415779,0.631701529,0.741654427,0.616402618,0.437704382,0.465333306,0.557283986,0.570938643,0.145511518,0.087261021,0.107706532,0.140702736,0.147341129,0.158245587,0.198676812,0.22058525,0.204884884,0.195137392,0.126394738,0.154999732,0.224723239,0.002302253,0.002016429,0.485638438,0.319418782,0.391146332,0.037074182,0.454984095,0.59617003,0.470672433,0.38027094,0.272017921,0.415606368,0.330205337,0.330734674,0.317562393,0.39731314,0.4242109,0.669402275,0.733923565,0.746369903,0.739946076,0.733499573,0.766659848,0.789776089,0.735390254,0.734033128,0.706254822,0.486681291,0.74762507,0.722111069,0.746363161,0.590987703,0.810187875,0.462842051,0.84283768,0.513423947,0.278233431,0.930063479,0.261899921,0.733224535,0.649014547,0.604846431,0.568288701,0.679236368,0.572351497,0.5220612,0.513034203,0.519980108,0.664474807,0.796510597,0.833400713,0.462865946,0.547401876,0.44541605,0.502868491,0.513870119,0.49095399,0.428134456,0.519655438,0.473135843,0.486769034,0.495493375,0.422416024,0.027700386,0.043625129,0.002214678,0.001414659,0.295662241,0.22165646,0.285498489,0.223484848,0.354916472,0.26598363
mix_within_quiet_4-6_5-6.wav,0.0024228,0.001613718,0.18537857,0.041478952,0.992245452,0.061474068,0.268782217,0.632177015,0.341526516,0.357402228,0.394471044,0.316467503,0.508903366,0.76756319,0.192840386,0.197142123,0.156316451,0.022823523,0.012777465,0.426075452,0.238062784,0.631611053,0.313698932,0.559822014,0.6820764,0.542035321,0.641557764,0.546607948,0.621794202,0.638578836,0.718094467,0.619993112,0.429391673,0.468212114,0.558215661,0.575075225,0.130279381,0.092598345,0.099809648,0.127370958,0.177870499,0.176236649,0.20620951,0.235683985,0.22009637,0.194760976,0.126481621,0.149095593,0.228934649,0.002702313,0.002647022,0.483542032,0.402347562,0.501948384,0.049295152,0.51603773,0.590189314,0.482290686,0.383750629,0.273082509,0.407938592,0.320278525,0.336087219,0.319736012,0.40306926,0.4307782,0.667607631,0.720746308,0.762668671,0.767411642,0.762208458,0.767491365,0.77291683,0.744222134,0.743563278,0.723613153,0.477005641,0.757699321,0.733171474,0.758868504,0.589413294,0.791852282,0.42488412,0.809069677,0.513932947,0.288088032,0.909720958,0.272641225,0.732140717,0.660980908,0.612297881,0.574724506,0.678855153,0.571657935,0.531025334,0.52336556,0.533715999,0.672500651,0.799450023,0.826707452,0.468722137,0.552207953,0.452560448,0.493564613,0.50890567,0.491503983,0.431380954,0.513646321,0.462662593,0.487697015,0.489633291,0.424413563,0.029703028,0.045694521,0.00242415,0.001619529,0.303421544,0.2113887,0.282477341,0.223484848,0.384384943,0.283554156
mix_within_society_1-12_2-12_3-12.wav,0.022723422,0.015142446,0.149981899,0.04247519,0.988501737,0.096232712,0.258952532,0.163363685,0.078853456,0.366322975,0.274203007,0.118565484,0.034592027,0.187170246,0.097233484,0.411133385,0.142751027,0.162812308,0.066466463,0.131033188,0.067742637,0.653800403,0.12646231,0.629526628,0.528276382,0.453838084,0.489270819,0.383122226,0.374373718,0.541533222,0.656925882,0.585684088,0.449569916,0.435100279,0.56386342,0.561933048,0.22061337,0.217248877,0.181508675,0.233843802,0.095296966,0.26660859,0.199532453,0.240069878,0.204316374,0.18357116,0.165709147,0.174826901,0.217145721,0.022877401,0.0147205,0.54336028,0.506820546,0.54944435,0.250688138,0.356313164,0.574649733,0.50816066,0.489346396,0.309662812,0.218438544,0.212256587,0.298361913,0.344890305,0.486799668,0.553111494,0.679359037,0.635039635,0.782964212,0.722079652,0.810375801,0.766643218,0.782291006,0.746318674,0.688360659,0.655926578,0.479316829,0.753749416,0.719773097,0.696025201,0.537899119,0.810239525,0.376614668,0.697674192,0.433256559,0.238424747,0.92314508,0.105618151,0.663610092,0.623403617,0.616863568,0.531836223,0.490442475,0.431009692,0.421484889,0.459822277,0.512279319,0.69763333,0.780526198,0.709054569,0.6355972,0.619725588,0.582747269,0.57319992,0.554854404,0.558630627,0.466407623,0.57027411,0.556976107,0.543230821,0.557870166,0.542676975,0.157341267,0.166047508,0.022760946,0.015364665,0.2332695,0.247545424,0.140483384,0.268939394,0.428636206,0.135452395
